,features,label
15351,"[1.0,735912.0,735928.0,16.0,28.0]",1.0
15352,"[5.0,735920.0,735946.0,26.0,0.0]",2.0
15353,"[3.0,735824.0,735828.0,4.0,6.0]",1.0
15354,"[2.0,735827.0,735859.0,32.0,28.0]",1.0
15355,"[5.0,735958.0,735988.0,30.0,87.0]",1.0
15356,"[5.0,735929.0,735939.0,10.0,60.0]",1.0
15357,"[3.0,735885.0,735898.0,13.0,231.0]",1.0
15358,"[4.0,735893.0,735909.0,16.0,51.0]",1.0
15359,"[0.0,735822.0,735829.0,7.0,13.0]",1.0
15360,"[2.0,735894.0,735922.0,28.0,21.0]",1.0
15361,"[0.0,735819.0,735843.0,24.0,35.0]",1.0
15362,"[5.0,735896.0,735925.0,29.0,6.0]",2.0
15363,"[1.0,735884.0,735907.0,23.0,24.0]",2.0
15364,"[2.0,735954.0,735985.0,31.0,8.0]",3.0
15365,"[3.0,735908.0,735940.0,32.0,32.0]",2.0
15366,"[2.0,735831.0,735852.0,21.0,45.0]",2.0
15367,"[3.0,735812.0,735835.0,23.0,100.0]",1.0
15368,"[1.0,735848.0,735851.0,3.0,34.0]",0.0
15369,"[5.0,735830.0,735848.0,18.0,97.0]",2.0
15370,"[2.0,735878.0,735880.0,2.0,113.0]",1.0
15371,"[1.0,735957.0,735963.0,6.0,124.0]",0.0
15372,"[0.0,735867.0,735899.0,32.0,42.0]",0.0
15373,"[4.0,735921.0,735944.0,23.0,7.0]",1.0
15374,"[5.0,735875.0,735890.0,15.0,199.0]",2.0
15375,"[4.0,735855.0,735867.0,12.0,79.0]",2.0
15376,"[2.0,735865.0,735866.0,1.0,9.0]",3.0
15377,"[0.0,735856.0,735878.0,22.0,4.0]",1.0
15378,"[6.0,735814.0,735819.0,5.0,19.0]",0.0
15379,"[5.0,735840.0,735855.0,15.0,59.0]",2.0
15380,"[0.0,735809.0,735829.0,20.0,41.0]",1.0
15381,"[0.0,735832.0,735864.0,32.0,1.0]",3.0
15382,"[0.0,735843.0,735857.0,14.0,3.0]",2.0
15383,"[1.0,735824.0,735837.0,13.0,7.0]",1.0
15384,"[2.0,735873.0,735901.0,28.0,14.0]",1.0
15385,"[0.0,735878.0,735899.0,21.0,65.0]",1.0
15386,"[1.0,735883.0,735886.0,3.0,90.0]",0.0
15387,"[5.0,735847.0,735855.0,8.0,17.0]",0.0
15388,"[4.0,735946.0,735951.0,5.0,33.0]",1.0
15389,"[2.0,735917.0,735936.0,19.0,13.0]",1.0
15390,"[6.0,735851.0,735875.0,24.0,63.0]",0.0
15391,"[0.0,735856.0,735864.0,8.0,161.0]",2.0
15392,"[0.0,735805.0,735822.0,17.0,71.0]",1.0
15393,"[3.0,735923.0,735940.0,17.0,46.0]",0.0
15394,"[3.0,735832.0,735856.0,24.0,18.0]",0.0
15395,"[3.0,735803.0,735835.0,32.0,82.0]",2.0
15396,"[1.0,735877.0,735886.0,9.0,65.0]",3.0
15397,"[4.0,735808.0,735811.0,3.0,42.0]",0.0
15398,"[5.0,735819.0,735848.0,29.0,9.0]",3.0
15399,"[6.0,735858.0,735861.0,3.0,31.0]",3.0
15400,"[0.0,735951.0,735976.0,25.0,7.0]",1.0
15401,"[1.0,735906.0,735928.0,22.0,0.0]",1.0
15402,"[6.0,735872.0,735875.0,3.0,286.0]",3.0
15403,"[6.0,735958.0,735959.0,1.0,152.0]",2.0
15404,"[5.0,735910.0,735932.0,22.0,0.0]",3.0
15405,"[2.0,735843.0,735852.0,9.0,38.0]",2.0
15406,"[6.0,735907.0,735917.0,10.0,21.0]",0.0
15407,"[5.0,735903.0,735904.0,1.0,176.0]",0.0
15408,"[1.0,735843.0,735858.0,15.0,2.0]",3.0
15409,"[6.0,735821.0,735854.0,33.0,24.0]",3.0
15410,"[1.0,735834.0,735865.0,31.0,32.0]",2.0
15411,"[1.0,735872.0,735893.0,21.0,53.0]",1.0
15412,"[6.0,735836.0,735840.0,4.0,35.0]",0.0
15413,"[2.0,735950.0,735957.0,7.0,1.0]",1.0
15414,"[1.0,735825.0,735858.0,33.0,169.0]",3.0
15415,"[3.0,735925.0,735926.0,1.0,58.0]",1.0
15416,"[3.0,735888.0,735898.0,10.0,59.0]",2.0
15417,"[4.0,735806.0,735818.0,12.0,9.0]",1.0
15418,"[5.0,735802.0,735827.0,25.0,52.0]",3.0
15419,"[6.0,735862.0,735889.0,27.0,34.0]",1.0
15420,"[1.0,735813.0,735823.0,10.0,40.0]",0.0
15421,"[3.0,735834.0,735842.0,8.0,29.0]",1.0
15422,"[5.0,735797.0,735813.0,16.0,87.0]",3.0
15423,"[6.0,735798.0,735826.0,28.0,19.0]",1.0
15424,"[3.0,735861.0,735863.0,2.0,212.0]",2.0
15425,"[4.0,735814.0,735832.0,18.0,40.0]",0.0
15426,"[3.0,735830.0,735835.0,5.0,45.0]",1.0
15427,"[4.0,735818.0,735846.0,28.0,181.0]",3.0
15428,"[2.0,735875.0,735887.0,12.0,50.0]",3.0
15429,"[6.0,735822.0,735840.0,18.0,423.0]",1.0
15430,"[1.0,735916.0,735942.0,26.0,37.0]",3.0
15431,"[0.0,735905.0,735906.0,1.0,295.0]",0.0
15432,"[4.0,735857.0,735860.0,3.0,3.0]",1.0
15433,"[5.0,735945.0,735960.0,15.0,265.0]",2.0
15434,"[6.0,735954.0,735959.0,5.0,99.0]",2.0
15435,"[1.0,735820.0,735851.0,31.0,24.0]",2.0
15436,"[1.0,735862.0,735893.0,31.0,104.0]",1.0
15437,"[1.0,735957.0,735963.0,6.0,164.0]",1.0
15438,"[0.0,735875.0,735878.0,3.0,73.0]",2.0
15439,"[5.0,735854.0,735862.0,8.0,75.0]",3.0
15440,"[3.0,735886.0,735919.0,33.0,33.0]",2.0
15441,"[1.0,735888.0,735907.0,19.0,41.0]",1.0
15442,"[0.0,735953.0,735983.0,30.0,1.0]",1.0
15443,"[0.0,735801.0,735815.0,14.0,19.0]",0.0
15444,"[4.0,735886.0,735902.0,16.0,15.0]",1.0
15445,"[5.0,735917.0,735946.0,29.0,7.0]",2.0
15446,"[3.0,735883.0,735884.0,1.0,11.0]",2.0
15447,"[3.0,735806.0,735835.0,29.0,60.0]",1.0
15448,"[2.0,735837.0,735838.0,1.0,223.0]",2.0
15449,"[2.0,735841.0,735852.0,11.0,26.0]",1.0
15450,"[4.0,735809.0,735818.0,9.0,531.0]",0.0
15451,"[2.0,735882.0,735887.0,5.0,67.0]",3.0
15452,"[0.0,735831.0,735857.0,26.0,115.0]",3.0
15453,"[3.0,735921.0,735940.0,19.0,124.0]",1.0
15454,"[1.0,735877.0,735907.0,30.0,65.0]",3.0
15455,"[5.0,735837.0,735848.0,11.0,6.0]",3.0
15456,"[0.0,735812.0,735836.0,24.0,100.0]",0.0
15457,"[1.0,735801.0,735830.0,29.0,0.0]",1.0
15458,"[5.0,735812.0,735841.0,29.0,23.0]",1.0
15459,"[5.0,735878.0,735883.0,5.0,30.0]",1.0
15460,"[0.0,735829.0,735843.0,14.0,44.0]",3.0
15461,"[3.0,735832.0,735835.0,3.0,82.0]",2.0
15462,"[2.0,735826.0,735831.0,5.0,48.0]",1.0
15463,"[0.0,735821.0,735822.0,1.0,26.0]",1.0
15464,"[0.0,735963.0,735990.0,27.0,171.0]",3.0
15465,"[0.0,735824.0,735857.0,33.0,36.0]",3.0
15466,"[3.0,735945.0,735968.0,23.0,9.0]",0.0
15467,"[1.0,735850.0,735851.0,1.0,148.0]",1.0
15468,"[0.0,735881.0,735906.0,25.0,64.0]",0.0
15469,"[6.0,735877.0,735889.0,12.0,31.0]",1.0
15470,"[3.0,735945.0,735975.0,30.0,64.0]",1.0
15471,"[6.0,735850.0,735861.0,11.0,12.0]",1.0
15472,"[1.0,735833.0,735844.0,11.0,142.0]",0.0
15473,"[4.0,735801.0,735811.0,10.0,209.0]",1.0
15474,"[0.0,735822.0,735850.0,28.0,36.0]",0.0
15475,"[3.0,735924.0,735926.0,2.0,7.0]",2.0
15476,"[2.0,735907.0,735908.0,1.0,21.0]",3.0
15477,"[0.0,735829.0,735850.0,21.0,19.0]",1.0
15478,"[3.0,735874.0,735877.0,3.0,0.0]",2.0
15479,"[2.0,735807.0,735810.0,3.0,245.0]",1.0
15480,"[2.0,735887.0,735908.0,21.0,62.0]",2.0
15481,"[4.0,735818.0,735832.0,14.0,149.0]",0.0
15482,"[1.0,735801.0,735823.0,22.0,22.0]",1.0
15483,"[1.0,735824.0,735830.0,6.0,71.0]",0.0
15484,"[1.0,735928.0,735942.0,14.0,38.0]",2.0
15485,"[5.0,735907.0,735925.0,18.0,278.0]",2.0
15486,"[4.0,735912.0,735923.0,11.0,412.0]",2.0
15487,"[3.0,735831.0,735835.0,4.0,44.0]",2.0
15488,"[0.0,735826.0,735836.0,10.0,30.0]",2.0
15489,"[0.0,735832.0,735857.0,25.0,283.0]",0.0
15490,"[2.0,735905.0,735936.0,31.0,67.0]",1.0
15491,"[6.0,735910.0,735917.0,7.0,7.0]",3.0
15492,"[4.0,735798.0,735818.0,20.0,26.0]",1.0
15493,"[4.0,735827.0,735846.0,19.0,146.0]",1.0
15494,"[1.0,735931.0,735942.0,11.0,17.0]",3.0
15495,"[3.0,735804.0,735835.0,31.0,349.0]",0.0
15496,"[0.0,735944.0,735955.0,11.0,175.0]",1.0
15497,"[6.0,735904.0,735917.0,13.0,37.0]",1.0
15498,"[2.0,735899.0,735901.0,2.0,1.0]",0.0
15499,"[3.0,735904.0,735912.0,8.0,40.0]",1.0
15500,"[3.0,735836.0,735842.0,6.0,142.0]",1.0
15501,"[6.0,735822.0,735840.0,18.0,195.0]",0.0
15502,"[5.0,735846.0,735848.0,2.0,63.0]",2.0
15503,"[2.0,735898.0,735922.0,24.0,6.0]",3.0
15504,"[4.0,735872.0,735888.0,16.0,1.0]",2.0
15505,"[0.0,735835.0,735836.0,1.0,22.0]",1.0
15506,"[1.0,735849.0,735879.0,30.0,80.0]",1.0
15507,"[4.0,735827.0,735860.0,33.0,28.0]",1.0
15508,"[2.0,735872.0,735901.0,29.0,3.0]",2.0
15509,"[3.0,735798.0,735800.0,2.0,142.0]",2.0
15510,"[6.0,735840.0,735847.0,7.0,9.0]",3.0
15511,"[0.0,735855.0,735871.0,16.0,14.0]",1.0
15512,"[6.0,735955.0,735959.0,4.0,106.0]",1.0
15513,"[3.0,735921.0,735926.0,5.0,87.0]",2.0
15514,"[0.0,735887.0,735920.0,33.0,42.0]",0.0
15515,"[0.0,735905.0,735934.0,29.0,2.0]",0.0
15516,"[0.0,735929.0,735941.0,12.0,61.0]",1.0
15517,"[3.0,735923.0,735933.0,10.0,27.0]",3.0
15518,"[5.0,735803.0,735827.0,24.0,19.0]",1.0
15519,"[3.0,735880.0,735884.0,4.0,11.0]",1.0
15520,"[1.0,735889.0,735907.0,18.0,41.0]",1.0
15521,"[5.0,735851.0,735883.0,32.0,9.0]",3.0
15522,"[6.0,735923.0,735924.0,1.0,66.0]",3.0
15523,"[3.0,735946.0,735975.0,29.0,4.0]",2.0
15524,"[1.0,735949.0,735963.0,14.0,28.0]",2.0
15525,"[0.0,735862.0,735885.0,23.0,48.0]",1.0
15526,"[5.0,735852.0,735862.0,10.0,7.0]",2.0
15527,"[3.0,735891.0,735898.0,7.0,25.0]",2.0
15528,"[0.0,735816.0,735829.0,13.0,74.0]",0.0
15529,"[4.0,735909.0,735930.0,21.0,108.0]",1.0
15530,"[1.0,735832.0,735858.0,26.0,202.0]",2.0
15531,"[4.0,735843.0,735846.0,3.0,138.0]",3.0
15532,"[0.0,735827.0,735836.0,9.0,64.0]",2.0
15533,"[0.0,735895.0,735920.0,25.0,51.0]",2.0
15534,"[5.0,735836.0,735862.0,26.0,24.0]",2.0
15535,"[5.0,735882.0,735883.0,1.0,8.0]",2.0
15536,"[4.0,735858.0,735867.0,9.0,232.0]",1.0
15537,"[5.0,735822.0,735848.0,26.0,4.0]",2.0
15538,"[0.0,735950.0,735955.0,5.0,84.0]",0.0
15539,"[3.0,735948.0,735961.0,13.0,32.0]",2.0
15540,"[0.0,735887.0,735899.0,12.0,5.0]",3.0
15541,"[5.0,735953.0,735960.0,7.0,13.0]",3.0
15542,"[1.0,735828.0,735837.0,9.0,53.0]",2.0
15543,"[5.0,735949.0,735960.0,11.0,30.0]",0.0
15544,"[3.0,735860.0,735891.0,31.0,100.0]",3.0
15545,"[0.0,735894.0,735920.0,26.0,20.0]",1.0
15546,"[6.0,735877.0,735903.0,26.0,42.0]",0.0
15547,"[0.0,735807.0,735829.0,22.0,23.0]",0.0
15548,"[1.0,735840.0,735858.0,18.0,19.0]",3.0
15549,"[2.0,735824.0,735831.0,7.0,55.0]",0.0
15550,"[2.0,735919.0,735950.0,31.0,37.0]",2.0
15551,"[4.0,735911.0,735944.0,33.0,3.0]",1.0
15552,"[0.0,735866.0,735892.0,26.0,7.0]",0.0
15553,"[4.0,735878.0,735881.0,3.0,394.0]",1.0
15554,"[4.0,735870.0,735902.0,32.0,410.0]",0.0
15555,"[4.0,735877.0,735902.0,25.0,159.0]",1.0
15556,"[5.0,735840.0,735848.0,8.0,19.0]",0.0
15557,"[4.0,735920.0,735923.0,3.0,132.0]",2.0
15558,"[6.0,735892.0,735924.0,32.0,496.0]",2.0
15559,"[5.0,735964.0,735995.0,31.0,40.0]",2.0
15560,"[2.0,735942.0,735964.0,22.0,36.0]",1.0
15561,"[2.0,735828.0,735859.0,31.0,69.0]",2.0
15562,"[2.0,735822.0,735852.0,30.0,7.0]",1.0
15563,"[6.0,735943.0,735959.0,16.0,1.0]",3.0
15564,"[2.0,735828.0,735845.0,17.0,40.0]",3.0
15565,"[2.0,735914.0,735943.0,29.0,17.0]",3.0
15566,"[6.0,735838.0,735854.0,16.0,15.0]",1.0
15567,"[0.0,735918.0,735920.0,2.0,178.0]",1.0
15568,"[2.0,735809.0,735810.0,1.0,22.0]",1.0
15569,"[4.0,735822.0,735853.0,31.0,25.0]",1.0
15570,"[5.0,735874.0,735904.0,30.0,187.0]",3.0
15571,"[2.0,735878.0,735901.0,23.0,379.0]",3.0
15572,"[4.0,735817.0,735846.0,29.0,136.0]",0.0
15573,"[4.0,735834.0,735860.0,26.0,4.0]",2.0
15574,"[5.0,735904.0,735925.0,21.0,112.0]",2.0
15575,"[1.0,735897.0,735928.0,31.0,40.0]",1.0
15576,"[1.0,735930.0,735942.0,12.0,38.0]",2.0
15577,"[2.0,735857.0,735873.0,16.0,42.0]",3.0
15578,"[4.0,735840.0,735867.0,27.0,136.0]",0.0
15579,"[2.0,735803.0,735824.0,21.0,89.0]",0.0
15580,"[5.0,735877.0,735890.0,13.0,5.0]",3.0
15581,"[2.0,735889.0,735915.0,26.0,141.0]",2.0
15582,"[6.0,735907.0,735931.0,24.0,37.0]",2.0
15583,"[2.0,735818.0,735852.0,34.0,23.0]",2.0
15584,"[0.0,735955.0,735962.0,7.0,25.0]",2.0
15585,"[4.0,735878.0,735888.0,10.0,23.0]",3.0
15586,"[1.0,735899.0,735928.0,29.0,105.0]",2.0
15587,"[0.0,735911.0,735934.0,23.0,6.0]",3.0
15588,"[3.0,735950.0,735982.0,32.0,27.0]",1.0
15589,"[0.0,735910.0,735913.0,3.0,17.0]",0.0
15590,"[4.0,735825.0,735832.0,7.0,61.0]",1.0
15591,"[3.0,735887.0,735912.0,25.0,5.0]",3.0
15592,"[0.0,735805.0,735836.0,31.0,174.0]",2.0
15593,"[1.0,735843.0,735865.0,22.0,50.0]",1.0
15594,"[0.0,735931.0,735941.0,10.0,155.0]",1.0
15595,"[1.0,735821.0,735851.0,30.0,103.0]",3.0
15596,"[0.0,735826.0,735836.0,10.0,34.0]",1.0
15597,"[0.0,735946.0,735955.0,9.0,132.0]",0.0
15598,"[1.0,735874.0,735900.0,26.0,6.0]",2.0
15599,"[3.0,735835.0,735849.0,14.0,8.0]",1.0
15600,"[4.0,735857.0,735881.0,24.0,63.0]",1.0
15601,"[2.0,735842.0,735845.0,3.0,186.0]",3.0
15602,"[3.0,735841.0,735870.0,29.0,41.0]",1.0
15603,"[6.0,735832.0,735847.0,15.0,41.0]",2.0
15604,"[1.0,735946.0,735963.0,17.0,222.0]",0.0
15605,"[1.0,735951.0,735963.0,12.0,13.0]",1.0
15606,"[3.0,735885.0,735912.0,27.0,59.0]",2.0
15607,"[2.0,735889.0,735922.0,33.0,10.0]",3.0
15608,"[1.0,735831.0,735858.0,27.0,104.0]",1.0
15609,"[1.0,735843.0,735844.0,1.0,49.0]",1.0
15610,"[3.0,735880.0,735905.0,25.0,20.0]",1.0
15611,"[5.0,735954.0,735960.0,6.0,42.0]",3.0
15612,"[2.0,735928.0,735943.0,15.0,50.0]",1.0
15613,"[0.0,735905.0,735920.0,15.0,7.0]",2.0
15614,"[5.0,735881.0,735911.0,30.0,22.0]",1.0
15615,"[0.0,735814.0,735815.0,1.0,5.0]",1.0
15616,"[1.0,735899.0,735900.0,1.0,190.0]",3.0
15617,"[4.0,735897.0,735930.0,33.0,25.0]",1.0
15618,"[2.0,735798.0,735824.0,26.0,89.0]",1.0
15619,"[1.0,735898.0,735928.0,30.0,16.0]",2.0
15620,"[3.0,735824.0,735828.0,4.0,33.0]",2.0
15621,"[4.0,735857.0,735860.0,3.0,11.0]",1.0
15622,"[2.0,735838.0,735852.0,14.0,62.0]",2.0
15623,"[5.0,735865.0,735897.0,32.0,60.0]",2.0
15624,"[2.0,735803.0,735810.0,7.0,131.0]",2.0
15625,"[0.0,735839.0,735871.0,32.0,62.0]",3.0
15626,"[0.0,735894.0,735899.0,5.0,135.0]",0.0
15627,"[0.0,735890.0,735920.0,30.0,40.0]",2.0
15628,"[4.0,735919.0,735944.0,25.0,50.0]",3.0
15629,"[6.0,735816.0,735847.0,31.0,125.0]",1.0
15630,"[3.0,735816.0,735842.0,26.0,30.0]",1.0
15631,"[0.0,735839.0,735857.0,18.0,35.0]",1.0
15632,"[5.0,735894.0,735897.0,3.0,29.0]",0.0
15633,"[4.0,735905.0,735923.0,18.0,9.0]",3.0
15634,"[3.0,735796.0,735814.0,18.0,4.0]",2.0
15635,"[6.0,735831.0,735861.0,30.0,19.0]",0.0
15636,"[4.0,735919.0,735930.0,11.0,14.0]",1.0
15637,"[0.0,735867.0,735899.0,32.0,15.0]",0.0
15638,"[2.0,735860.0,735887.0,27.0,13.0]",2.0
15639,"[1.0,735854.0,735886.0,32.0,35.0]",0.0
15640,"[0.0,735856.0,735878.0,22.0,25.0]",2.0
15641,"[2.0,735839.0,735859.0,20.0,150.0]",1.0
15642,"[4.0,735820.0,735853.0,33.0,5.0]",1.0
15643,"[4.0,735866.0,735874.0,8.0,20.0]",0.0
15644,"[0.0,735884.0,735906.0,22.0,2.0]",2.0
15645,"[3.0,735852.0,735884.0,32.0,0.0]",3.0
15646,"[1.0,735852.0,735858.0,6.0,118.0]",0.0
15647,"[5.0,735931.0,735960.0,29.0,18.0]",3.0
15648,"[1.0,735857.0,735879.0,22.0,4.0]",0.0
15649,"[3.0,735911.0,735933.0,22.0,70.0]",1.0
15650,"[6.0,735839.0,735840.0,1.0,20.0]",2.0
15651,"[5.0,735929.0,735932.0,3.0,17.0]",1.0
15652,"[6.0,735841.0,735847.0,6.0,97.0]",1.0
15653,"[3.0,735809.0,735814.0,5.0,235.0]",0.0
15654,"[1.0,735901.0,735928.0,27.0,14.0]",2.0
15655,"[2.0,735964.0,735971.0,7.0,120.0]",2.0
15656,"[4.0,735877.0,735895.0,18.0,62.0]",2.0
15657,"[6.0,735812.0,735826.0,14.0,41.0]",0.0
15658,"[4.0,735822.0,735846.0,24.0,62.0]",2.0
15659,"[3.0,735918.0,735926.0,8.0,58.0]",1.0
15660,"[2.0,735814.0,735817.0,3.0,16.0]",2.0
15661,"[3.0,735858.0,735884.0,26.0,33.0]",1.0
15662,"[1.0,735868.0,735879.0,11.0,20.0]",2.0
15663,"[0.0,735957.0,735983.0,26.0,11.0]",2.0
15664,"[6.0,735946.0,735973.0,27.0,19.0]",0.0
15665,"[5.0,735866.0,735897.0,31.0,33.0]",2.0
15666,"[0.0,735902.0,735920.0,18.0,71.0]",0.0
15667,"[0.0,735814.0,735815.0,1.0,18.0]",3.0
15668,"[4.0,735922.0,735923.0,1.0,67.0]",0.0
15669,"[1.0,735906.0,735928.0,22.0,39.0]",2.0
15670,"[1.0,735827.0,735830.0,3.0,36.0]",1.0
15671,"[4.0,735878.0,735881.0,3.0,38.0]",3.0
15672,"[2.0,735816.0,735817.0,1.0,73.0]",2.0
15673,"[0.0,735827.0,735836.0,9.0,3.0]",2.0
15674,"[5.0,735843.0,735855.0,12.0,53.0]",3.0
15675,"[3.0,735895.0,735912.0,17.0,2.0]",3.0
15676,"[2.0,735925.0,735929.0,4.0,3.0]",2.0
15677,"[5.0,735884.0,735904.0,20.0,34.0]",2.0
15678,"[1.0,735866.0,735872.0,6.0,126.0]",2.0
15679,"[1.0,735813.0,735844.0,31.0,103.0]",2.0
15680,"[0.0,735901.0,735906.0,5.0,104.0]",1.0
15681,"[1.0,735901.0,735907.0,6.0,49.0]",1.0
15682,"[1.0,735895.0,735921.0,26.0,2.0]",1.0
15683,"[6.0,735812.0,735840.0,28.0,69.0]",2.0
15684,"[1.0,735947.0,735956.0,9.0,16.0]",0.0
15685,"[1.0,735872.0,735886.0,14.0,71.0]",3.0
15686,"[1.0,735879.0,735886.0,7.0,44.0]",1.0
15687,"[2.0,735862.0,735866.0,4.0,38.0]",2.0
15688,"[1.0,735798.0,735823.0,25.0,38.0]",0.0
15689,"[1.0,735910.0,735928.0,18.0,105.0]",0.0
15690,"[1.0,735850.0,735872.0,22.0,4.0]",0.0
15691,"[1.0,735923.0,735956.0,33.0,31.0]",2.0
15692,"[6.0,735841.0,735854.0,13.0,528.0]",0.0
15693,"[0.0,735891.0,735899.0,8.0,40.0]",0.0
15694,"[0.0,735896.0,735913.0,17.0,17.0]",3.0
15695,"[2.0,735876.0,735887.0,11.0,50.0]",3.0
15696,"[2.0,735798.0,735831.0,33.0,161.0]",2.0
15697,"[6.0,735817.0,735847.0,30.0,117.0]",0.0
15698,"[6.0,735943.0,735959.0,16.0,44.0]",3.0
15699,"[2.0,735870.0,735880.0,10.0,32.0]",1.0
15700,"[2.0,735830.0,735831.0,1.0,215.0]",2.0
15701,"[1.0,735870.0,735872.0,2.0,41.0]",1.0
15702,"[3.0,735861.0,735884.0,23.0,4.0]",1.0
15703,"[0.0,735831.0,735843.0,12.0,35.0]",2.0
15704,"[3.0,735896.0,735905.0,9.0,17.0]",2.0
15705,"[0.0,735823.0,735850.0,27.0,246.0]",1.0
15706,"[5.0,735898.0,735932.0,34.0,7.0]",0.0
15707,"[1.0,735945.0,735977.0,32.0,83.0]",3.0
15708,"[1.0,735839.0,735844.0,5.0,47.0]",3.0
15709,"[4.0,735884.0,735909.0,25.0,78.0]",2.0
15710,"[4.0,735916.0,735923.0,7.0,137.0]",0.0
15711,"[1.0,735912.0,735914.0,2.0,245.0]",1.0
15712,"[6.0,735827.0,735861.0,34.0,115.0]",0.0
15713,"[5.0,735861.0,735862.0,1.0,9.0]",0.0
15714,"[4.0,735851.0,735853.0,2.0,27.0]",1.0
15715,"[3.0,735900.0,735912.0,12.0,14.0]",1.0
15716,"[4.0,735816.0,735846.0,30.0,77.0]",0.0
15717,"[5.0,735952.0,735953.0,1.0,229.0]",0.0
15718,"[3.0,735931.0,735961.0,30.0,28.0]",0.0
15719,"[1.0,735929.0,735956.0,27.0,34.0]",0.0
15720,"[2.0,735853.0,735859.0,6.0,9.0]",1.0
15721,"[1.0,735850.0,735865.0,15.0,27.0]",1.0
15722,"[4.0,735853.0,735867.0,14.0,51.0]",3.0
15723,"[6.0,735864.0,735875.0,11.0,84.0]",0.0
15724,"[2.0,735837.0,735852.0,15.0,128.0]",1.0
15725,"[0.0,735910.0,735941.0,31.0,73.0]",1.0
15726,"[2.0,735914.0,735915.0,1.0,0.0]",0.0
15727,"[5.0,735878.0,735883.0,5.0,53.0]",2.0
15728,"[4.0,735919.0,735923.0,4.0,86.0]",1.0
15729,"[2.0,735904.0,735922.0,18.0,31.0]",3.0
15730,"[2.0,735867.0,735873.0,6.0,53.0]",0.0
15731,"[0.0,735815.0,735822.0,7.0,106.0]",0.0
15732,"[3.0,735892.0,735905.0,13.0,59.0]",1.0
15733,"[0.0,735851.0,735878.0,27.0,55.0]",2.0
15734,"[1.0,735808.0,735816.0,8.0,156.0]",1.0
15735,"[0.0,735959.0,735990.0,31.0,25.0]",2.0
15736,"[6.0,735877.0,735889.0,12.0,4.0]",0.0
15737,"[0.0,735954.0,735976.0,22.0,27.0]",0.0
15738,"[1.0,735834.0,735837.0,3.0,11.0]",1.0
15739,"[0.0,735953.0,735962.0,9.0,225.0]",1.0
15740,"[3.0,735850.0,735870.0,20.0,47.0]",0.0
15741,"[0.0,735910.0,735927.0,17.0,77.0]",0.0
15742,"[4.0,735902.0,735930.0,28.0,94.0]",2.0
15743,"[3.0,735960.0,735961.0,1.0,291.0]",2.0
15744,"[2.0,735930.0,735943.0,13.0,163.0]",1.0
15745,"[3.0,735845.0,735870.0,25.0,24.0]",1.0
15746,"[1.0,735946.0,735977.0,31.0,64.0]",3.0
15747,"[5.0,735955.0,735981.0,26.0,7.0]",2.0
15748,"[0.0,735913.0,735934.0,21.0,62.0]",1.0
15749,"[6.0,735846.0,735847.0,1.0,14.0]",0.0
15750,"[2.0,735883.0,735887.0,4.0,6.0]",3.0
15751,"[0.0,735904.0,735920.0,16.0,33.0]",1.0
15752,"[4.0,735931.0,735944.0,13.0,276.0]",3.0
15753,"[1.0,735827.0,735851.0,24.0,19.0]",1.0
15754,"[1.0,735943.0,735949.0,6.0,12.0]",0.0
15755,"[1.0,735873.0,735900.0,27.0,33.0]",2.0
15756,"[2.0,735812.0,735824.0,12.0,42.0]",0.0
15757,"[4.0,735898.0,735930.0,32.0,28.0]",3.0
15758,"[0.0,735910.0,735934.0,24.0,15.0]",3.0
15759,"[3.0,735831.0,735835.0,4.0,3.0]",2.0
15760,"[1.0,735835.0,735837.0,2.0,27.0]",1.0
15761,"[2.0,735865.0,735873.0,8.0,14.0]",1.0
15762,"[2.0,735846.0,735880.0,34.0,33.0]",2.0
15763,"[3.0,735836.0,735849.0,13.0,43.0]",2.0
15764,"[1.0,735901.0,735921.0,20.0,1.0]",3.0
15765,"[0.0,735879.0,735906.0,27.0,68.0]",0.0
15766,"[6.0,735872.0,735882.0,10.0,5.0]",1.0
15767,"[5.0,735808.0,735827.0,19.0,16.0]",3.0
15768,"[2.0,735846.0,735859.0,13.0,106.0]",2.0
15769,"[3.0,735923.0,735940.0,17.0,12.0]",2.0
15770,"[0.0,735929.0,735934.0,5.0,6.0]",2.0
15771,"[4.0,735950.0,735958.0,8.0,83.0]",0.0
15772,"[5.0,735887.0,735897.0,10.0,34.0]",2.0
15773,"[3.0,735904.0,735912.0,8.0,19.0]",1.0
15774,"[6.0,735821.0,735840.0,19.0,32.0]",0.0
15775,"[3.0,735814.0,735828.0,14.0,70.0]",1.0
15776,"[6.0,735822.0,735840.0,18.0,236.0]",1.0
15777,"[5.0,735874.0,735904.0,30.0,424.0]",2.0
15778,"[3.0,735825.0,735828.0,3.0,56.0]",0.0
15779,"[3.0,735826.0,735849.0,23.0,15.0]",1.0
15780,"[2.0,735950.0,735978.0,28.0,89.0]",1.0
15781,"[6.0,735873.0,735882.0,9.0,29.0]",1.0
15782,"[2.0,735878.0,735901.0,23.0,43.0]",0.0
15783,"[3.0,735959.0,735982.0,23.0,12.0]",0.0
15784,"[5.0,735895.0,735925.0,30.0,6.0]",2.0
15785,"[5.0,735931.0,735939.0,8.0,148.0]",0.0
15786,"[2.0,735925.0,735950.0,25.0,88.0]",1.0
15787,"[4.0,735847.0,735860.0,13.0,3.0]",2.0
